Gene stable ID,7b05de56-fe4a-4188-a1c7-673d404177c2
ENSG00000240527,0
ENSG00000240531,3
ENSG00000240533,0
ENSG00000240534,0
ENSG00000240535,0
ENSG00000240540,7
ENSG00000240541,15
ENSG00000240542,0
ENSG00000240545,0
ENSG00000240549,1
ENSG00000240553,0
ENSG00000240554,2
ENSG00000240562,2
ENSG00000240563,3
ENSG00000240566,0
ENSG00000240567,12
ENSG00000240568,0
ENSG00000240571,11
ENSG00000240572,0
ENSG00000240573,0
ENSG00000240577,0
ENSG00000240578,0
ENSG00000240579,0
ENSG00000240583,3929
ENSG00000240584,0
ENSG00000240589,2
ENSG00000240590,0
ENSG00000240591,3
ENSG00000240596,0
ENSG00000240601,0
ENSG00000240602,0
ENSG00000240606,0
ENSG00000240611,0
ENSG00000240613,0
ENSG00000240616,24
ENSG00000240618,24
ENSG00000240621,0
ENSG00000240622,1
ENSG00000240624,1
ENSG00000240625,2
ENSG00000240626,0
ENSG00000240627,0
ENSG00000240631,0
ENSG00000240632,0
ENSG00000240634,6
ENSG00000240637,0
ENSG00000240639,0
ENSG00000240641,0
ENSG00000240647,0
ENSG00000240651,0
ENSG00000240652,19
ENSG00000240654,1
ENSG00000240661,0
ENSG00000240663,0
ENSG00000240665,0
ENSG00000240666,0
ENSG00000240667,0
ENSG00000240668,17
ENSG00000240669,0
ENSG00000240671,0
ENSG00000240673,0
ENSG00000240674,0
ENSG00000240677,0
ENSG00000240680,0
ENSG00000240682,1068
ENSG00000240687,2
ENSG00000240692,0
ENSG00000240694,688
ENSG00000240695,3
ENSG00000240698,0
ENSG00000240704,0
ENSG00000240707,0
ENSG00000240708,0
ENSG00000240710,15
ENSG00000240713,0
ENSG00000240718,0
ENSG00000240720,4
ENSG00000240721,0
ENSG00000240723,0
ENSG00000240724,0
ENSG00000240729,2
ENSG00000240731,147
ENSG00000240733,1
ENSG00000240738,7
ENSG00000240739,0
ENSG00000240747,23
ENSG00000240750,1
ENSG00000240751,3
ENSG00000240752,0
ENSG00000240755,0
ENSG00000240758,15
ENSG00000240759,6
ENSG00000240760,0
ENSG00000240761,0
ENSG00000240764,51
ENSG00000240766,4
ENSG00000240767,0
ENSG00000240770,2
ENSG00000240771,1260
ENSG00000240772,0
ENSG00000240774,0
ENSG00000240775,0
ENSG00000240776,6
ENSG00000240777,0
ENSG00000240785,4
ENSG00000240787,0
ENSG00000240790,0
ENSG00000240791,0
ENSG00000240792,0
ENSG00000240793,3
ENSG00000240796,0
ENSG00000240800,2959
ENSG00000240801,0
ENSG00000240803,0
ENSG00000240804,0
ENSG00000240808,6
ENSG00000240809,53
ENSG00000240813,3
ENSG00000240821,0
ENSG00000240823,0
ENSG00000240824,0
ENSG00000240827,0
ENSG00000240828,0
ENSG00000240837,0
ENSG00000240842,0
ENSG00000240846,0
ENSG00000240847,0
ENSG00000240849,1354
ENSG00000240853,0
ENSG00000240854,34
ENSG00000240857,1209
ENSG00000240859,40
ENSG00000240861,0
ENSG00000240863,0
ENSG00000240864,46
ENSG00000240868,0
ENSG00000240869,1
ENSG00000240870,0
ENSG00000240871,0
ENSG00000240873,0
ENSG00000240874,0
ENSG00000240875,281
ENSG00000240877,0
ENSG00000240881,0
ENSG00000240882,3
ENSG00000240888,0
ENSG00000240889,35
ENSG00000240890,0
ENSG00000240891,14
ENSG00000240893,1
ENSG00000240895,0
ENSG00000240898,15
ENSG00000240902,0
ENSG00000240905,0
ENSG00000240912,1
ENSG00000240914,7
ENSG00000240915,0
ENSG00000240919,1
ENSG00000240922,0
ENSG00000240925,0
ENSG00000240927,0
ENSG00000240929,6
ENSG00000240934,0
ENSG00000240935,0
ENSG00000240936,0
ENSG00000240940,0
ENSG00000240950,10
ENSG00000240951,0
ENSG00000240954,2
ENSG00000240959,0
ENSG00000240960,0
ENSG00000240961,0
ENSG00000240963,4
ENSG00000240964,1
ENSG00000240966,0
ENSG00000240970,15
ENSG00000240972,1436
ENSG00000240973,1
ENSG00000240974,0
ENSG00000240975,2
ENSG00000240977,0
ENSG00000240979,0
ENSG00000240980,0
ENSG00000240983,0
ENSG00000240990,33
ENSG00000240991,2
ENSG00000240992,1
ENSG00000240993,0
ENSG00000240995,0
ENSG00000240996,16
ENSG00000240997,0
ENSG00000241002,0
ENSG00000241003,0
ENSG00000241007,5
ENSG00000241008,0
ENSG00000241011,0
ENSG00000241014,303
ENSG00000241015,132
ENSG00000241018,0
ENSG00000241020,0
ENSG00000241022,0
ENSG00000241026,0
ENSG00000241030,3
ENSG00000241032,0
ENSG00000241035,0
ENSG00000241037,0
ENSG00000241042,0
ENSG00000241043,47
ENSG00000241045,0
ENSG00000241048,2
ENSG00000241052,0
ENSG00000241054,0
ENSG00000241057,14
ENSG00000241058,755
ENSG00000241059,0
ENSG00000241061,28
ENSG00000241064,0
ENSG00000241067,0
ENSG00000241069,0
ENSG00000241073,0
ENSG00000241074,0
ENSG00000241081,13
ENSG00000241082,0
ENSG00000241084,0
ENSG00000241088,0
ENSG00000241095,4
ENSG00000241097,0
ENSG00000241098,0
ENSG00000241101,3
ENSG00000241102,0
ENSG00000241103,0
ENSG00000241104,0
ENSG00000241105,0
ENSG00000241106,25
ENSG00000241111,5
ENSG00000241112,1
ENSG00000241114,0
ENSG00000241119,3
ENSG00000241120,4
ENSG00000241123,0
ENSG00000241127,533
ENSG00000241128,0
ENSG00000241129,2
ENSG00000241130,0
ENSG00000241131,0
ENSG00000241134,0
ENSG00000241135,1
ENSG00000241136,0
ENSG00000241143,0
ENSG00000241144,0
ENSG00000241146,0
ENSG00000241149,0
ENSG00000241151,0
ENSG00000241152,0
ENSG00000241155,14
ENSG00000241156,0
ENSG00000241157,5
ENSG00000241158,10
ENSG00000241159,0
ENSG00000241162,0
ENSG00000241163,7
ENSG00000241168,0
ENSG00000241169,0
ENSG00000241170,35
ENSG00000241172,0
ENSG00000241174,0
ENSG00000241175,3
ENSG00000241179,0
ENSG00000241180,0
ENSG00000241183,0
ENSG00000241185,0
ENSG00000241186,1
ENSG00000241187,2
ENSG00000241188,1
ENSG00000241198,0
ENSG00000241200,0
ENSG00000241202,0
ENSG00000241203,0
ENSG00000241204,0
ENSG00000241207,3
ENSG00000241211,0
ENSG00000241213,0
ENSG00000241216,0
ENSG00000241217,1
ENSG00000241218,26
ENSG00000241219,0
ENSG00000241220,0
ENSG00000241221,0
ENSG00000241223,0
ENSG00000241224,0
ENSG00000241225,0
ENSG00000241226,0
ENSG00000241227,0
ENSG00000241228,1
ENSG00000241229,0
ENSG00000241230,0
ENSG00000241231,0
ENSG00000241233,0
ENSG00000241241,0
ENSG00000241243,0
ENSG00000241244,10
ENSG00000241246,0
ENSG00000241248,0
ENSG00000241250,1
ENSG00000241251,0
ENSG00000241255,9
ENSG00000241257,0
ENSG00000241258,3118
ENSG00000241261,0
ENSG00000241269,8
ENSG00000241278,8
ENSG00000241280,0
ENSG00000241281,2
ENSG00000241282,3
ENSG00000241286,2
ENSG00000241288,134
ENSG00000241291,0
ENSG00000241293,0
ENSG00000241294,9
ENSG00000241295,0
ENSG00000241305,0
ENSG00000241307,6
ENSG00000241313,12
ENSG00000241316,96
ENSG00000241317,0
ENSG00000241318,0
ENSG00000241319,0
ENSG00000241322,0
ENSG00000241324,1
ENSG00000241326,0
ENSG00000241328,0
ENSG00000241333,3
ENSG00000241334,0
ENSG00000241336,0
ENSG00000241343,7211
ENSG00000241344,0
ENSG00000241345,0
ENSG00000241346,1
ENSG00000241347,0
ENSG00000241350,0
ENSG00000241351,955
ENSG00000241352,52
ENSG00000241353,0
ENSG00000241354,0
ENSG00000241356,0
ENSG00000241357,0
ENSG00000241358,19
ENSG00000241359,1
ENSG00000241360,35
ENSG00000241361,350
ENSG00000241362,23
ENSG00000241367,0
ENSG00000241369,0
ENSG00000241370,211
ENSG00000241383,0
ENSG00000241385,0
ENSG00000241388,0
ENSG00000241391,0
ENSG00000241392,0
ENSG00000241395,0
ENSG00000241397,0
ENSG00000241399,417
ENSG00000241400,0
ENSG00000241404,75
ENSG00000241406,0
ENSG00000241409,0
ENSG00000241411,7
ENSG00000241413,0
ENSG00000241416,2
ENSG00000241418,5
ENSG00000241420,0
ENSG00000241423,0
ENSG00000241429,17
ENSG00000241431,33
ENSG00000241434,0
ENSG00000241438,0
ENSG00000241439,0
ENSG00000241449,3
ENSG00000241451,0
ENSG00000241456,0
ENSG00000241457,0
ENSG00000241458,3
ENSG00000241461,0
ENSG00000241462,0
ENSG00000241464,8
ENSG00000241468,2685
ENSG00000241469,0
ENSG00000241472,279
ENSG00000241473,0
ENSG00000241475,0
ENSG00000241476,0
ENSG00000241478,5
ENSG00000241479,0
ENSG00000241484,336
ENSG00000241487,0
ENSG00000241489,94
ENSG00000241490,1
ENSG00000241493,1
ENSG00000241494,4
ENSG00000241499,0
ENSG00000241505,0
ENSG00000241506,31
ENSG00000241511,6
ENSG00000241520,9
ENSG00000241524,0
ENSG00000241525,0
ENSG00000241526,0
ENSG00000241527,3
ENSG00000241529,5
ENSG00000241532,0
ENSG00000241535,2
ENSG00000241537,0
ENSG00000241539,0
ENSG00000241542,0
ENSG00000241544,0
ENSG00000241546,0
ENSG00000241547,4
ENSG00000241549,87
ENSG00000241550,0
ENSG00000241552,0
ENSG00000241553,5446
ENSG00000241556,8
ENSG00000241560,0
ENSG00000241562,1
ENSG00000241563,23
ENSG00000241566,4
ENSG00000241568,2
ENSG00000241570,1
ENSG00000241571,0
ENSG00000241572,0
ENSG00000241573,0
ENSG00000241577,4
ENSG00000241582,1
ENSG00000241587,0
ENSG00000241588,0
ENSG00000241590,0
ENSG00000241592,0
ENSG00000241593,2
ENSG00000241595,0
ENSG00000241596,1
ENSG00000241597,0
ENSG00000241598,0
ENSG00000241599,0
ENSG00000241604,0
ENSG00000241607,0
ENSG00000241612,5
ENSG00000241613,0
ENSG00000241621,0
ENSG00000241622,0
ENSG00000241625,0
ENSG00000241627,23
ENSG00000241631,1
ENSG00000241634,18
ENSG00000241635,0
ENSG00000241636,0
ENSG00000241640,0
ENSG00000241641,1
ENSG00000241644,25
ENSG00000241648,0
ENSG00000241651,0
ENSG00000241652,0
ENSG00000241654,0
ENSG00000241656,0
ENSG00000241657,1
ENSG00000241661,2
ENSG00000241665,0
ENSG00000241666,2
ENSG00000241667,0
ENSG00000241668,1
ENSG00000241669,0
ENSG00000241670,0
ENSG00000241671,1
ENSG00000241673,0
ENSG00000241678,0
ENSG00000241679,0
ENSG00000241680,4
ENSG00000241684,23
ENSG00000241685,6200
ENSG00000241690,0
ENSG00000241693,1
ENSG00000241695,0
ENSG00000241696,0
ENSG00000241697,4
ENSG00000241709,0
ENSG00000241717,13
ENSG00000241720,9
ENSG00000241721,0
ENSG00000241722,0
ENSG00000241723,1
ENSG00000241728,0
ENSG00000241735,0
ENSG00000241737,0
ENSG00000241738,0
ENSG00000241739,2
ENSG00000241741,48
ENSG00000241743,0
ENSG00000241744,0
ENSG00000241745,0
ENSG00000241746,6
ENSG00000241749,13
ENSG00000241754,0
ENSG00000241755,72
ENSG00000241756,0
ENSG00000241757,0
ENSG00000241764,77
ENSG00000241765,0
ENSG00000241767,0
ENSG00000241769,128
ENSG00000241770,0
ENSG00000241772,0
ENSG00000241774,0
ENSG00000241776,0
ENSG00000241777,0
ENSG00000241778,0
ENSG00000241781,1
ENSG00000241782,3
ENSG00000241785,0
ENSG00000241787,0
ENSG00000241788,0
ENSG00000241789,0
ENSG00000241790,0
ENSG00000241791,0
ENSG00000241792,0
ENSG00000241794,0
ENSG00000241804,0
ENSG00000241807,0
ENSG00000241808,0
ENSG00000241809,0
ENSG00000241810,0
ENSG00000241815,0
ENSG00000241818,0
ENSG00000241821,0
ENSG00000241825,3
ENSG00000241828,0
ENSG00000241829,11
ENSG00000241832,0
ENSG00000241834,0
ENSG00000241837,3696
ENSG00000241838,0
ENSG00000241839,1881
ENSG00000241846,0
ENSG00000241852,385
ENSG00000241853,0
ENSG00000241859,0
ENSG00000241860,30
ENSG00000241861,0
ENSG00000241866,0
ENSG00000241868,0
ENSG00000241869,0
ENSG00000241870,0
ENSG00000241874,0
ENSG00000241877,5
ENSG00000241878,1928
ENSG00000241879,0
ENSG00000241881,0
ENSG00000241882,0
ENSG00000241884,0
ENSG00000241886,3
ENSG00000241888,0
ENSG00000241889,15
ENSG00000241890,1
ENSG00000241891,0
ENSG00000241899,0
ENSG00000241905,0
ENSG00000241907,1
ENSG00000241911,0
ENSG00000241912,0
ENSG00000241913,0
ENSG00000241917,0
ENSG00000241921,0
ENSG00000241923,9
ENSG00000241926,0
ENSG00000241929,2
ENSG00000241932,0
ENSG00000241933,4
ENSG00000241935,41
ENSG00000241939,0
ENSG00000241941,0
ENSG00000241942,0
ENSG00000241943,0
ENSG00000241945,4
ENSG00000241946,3
ENSG00000241947,0
ENSG00000241950,0
ENSG00000241954,1
ENSG00000241956,3
ENSG00000241959,0
ENSG00000241961,0
ENSG00000241962,20
ENSG00000241963,0
ENSG00000241964,0
ENSG00000241965,0
ENSG00000241973,7584
ENSG00000241975,26
ENSG00000241978,40
ENSG00000241981,0
ENSG00000241983,4
ENSG00000241984,6
ENSG00000241985,0
ENSG00000241990,165
ENSG00000241991,0
ENSG00000241992,0
ENSG00000241993,0
ENSG00000241997,0
ENSG00000242001,0
ENSG00000242009,0
ENSG00000242012,0
ENSG00000242014,0
ENSG00000242017,5
ENSG00000242019,0
ENSG00000242020,0
ENSG00000242021,37
ENSG00000242028,95
ENSG00000242029,0
ENSG00000242034,1
ENSG00000242036,0
ENSG00000242041,0
ENSG00000242042,0
ENSG00000242048,2
ENSG00000242049,0
ENSG00000242052,1
ENSG00000242058,4
ENSG00000242060,12
ENSG00000242061,0
ENSG00000242062,0
ENSG00000242065,0
ENSG00000242066,0
ENSG00000242067,0
ENSG00000242068,1
ENSG00000242070,0
ENSG00000242071,209
ENSG00000242072,76
ENSG00000242073,0
ENSG00000242076,0
ENSG00000242078,13
ENSG00000242079,0
ENSG00000242080,0
ENSG00000242082,4
ENSG00000242083,6
ENSG00000242085,6
ENSG00000242086,442
ENSG00000242087,0
ENSG00000242088,3
ENSG00000242094,3
ENSG00000242097,0
ENSG00000242100,2
ENSG00000242101,0
ENSG00000242102,0
ENSG00000242103,0
ENSG00000242104,0
ENSG00000242107,0
ENSG00000242109,0
ENSG00000242110,550
ENSG00000242111,0
ENSG00000242113,2
ENSG00000242114,189
ENSG00000242118,0
ENSG00000242119,0
ENSG00000242120,0
ENSG00000242121,0
ENSG00000242123,0
ENSG00000242125,985
ENSG00000242134,1
ENSG00000242135,0
ENSG00000242136,0
ENSG00000242137,1
ENSG00000242140,1
ENSG00000242142,2
ENSG00000242145,0
ENSG00000242147,15
ENSG00000242150,0
ENSG00000242151,0
ENSG00000242152,0
ENSG00000242153,0
ENSG00000242154,5
ENSG00000242156,0
ENSG00000242158,0
ENSG00000242159,2
ENSG00000242162,0
ENSG00000242163,2
ENSG00000242165,0
ENSG00000242169,4
ENSG00000242170,0
ENSG00000242173,2
ENSG00000242175,0
ENSG00000242176,0
ENSG00000242178,0
ENSG00000242180,1
ENSG00000242182,1
ENSG00000242186,0
ENSG00000242190,1
ENSG00000242193,664
ENSG00000242195,0
ENSG00000242197,0
ENSG00000242198,16
ENSG00000242199,1
ENSG00000242201,0
ENSG00000242206,0
ENSG00000242207,0
ENSG00000242208,5
ENSG00000242209,1
ENSG00000242214,0
ENSG00000242216,0
ENSG00000242220,52
ENSG00000242221,0
ENSG00000242222,0
ENSG00000242229,4
ENSG00000242236,0
ENSG00000242241,0
ENSG00000242242,1
ENSG00000242244,1
ENSG00000242246,0
ENSG00000242247,1455
ENSG00000242248,1
ENSG00000242251,0
ENSG00000242252,19
ENSG00000242255,0
ENSG00000242256,0
ENSG00000242258,6
ENSG00000242259,1006
ENSG00000242261,0
ENSG00000242262,12
ENSG00000242265,441
ENSG00000242266,0
ENSG00000242267,14
ENSG00000242268,5
ENSG00000242272,0
ENSG00000242276,13
ENSG00000242278,1
ENSG00000242279,0
ENSG00000242280,0
ENSG00000242281,0
ENSG00000242282,63
ENSG00000242285,1
ENSG00000242288,4
ENSG00000242290,0
ENSG00000242291,1
ENSG00000242292,2
ENSG00000242293,0
ENSG00000242294,186
ENSG00000242295,0
ENSG00000242296,0
ENSG00000242299,364
ENSG00000242307,1
ENSG00000242308,0
ENSG00000242314,3
ENSG00000242315,0
ENSG00000242317,0
ENSG00000242318,1
ENSG00000242320,0
ENSG00000242321,0
ENSG00000242324,1
ENSG00000242325,1
ENSG00000242326,0
ENSG00000242327,1
ENSG00000242329,0
ENSG00000242330,0
ENSG00000242337,23
ENSG00000242338,93
ENSG00000242339,0
ENSG00000242341,0
ENSG00000242348,0
ENSG00000242349,31
ENSG00000242352,6
ENSG00000242353,3
ENSG00000242358,0
ENSG00000242360,0
ENSG00000242362,0
ENSG00000242364,0
ENSG00000242365,0
ENSG00000242366,0
ENSG00000242370,0
ENSG00000242371,2
ENSG00000242372,6290
ENSG00000242375,62
ENSG00000242381,0
ENSG00000242385,1
ENSG00000242387,0
ENSG00000242389,0
ENSG00000242390,0
ENSG00000242391,1
ENSG00000242393,0
ENSG00000242396,16
ENSG00000242398,0
ENSG00000242399,0
ENSG00000242405,2
ENSG00000242407,0
ENSG00000242411,7
ENSG00000242412,3
ENSG00000242417,0
ENSG00000242419,9
ENSG00000242423,0
ENSG00000242428,0
ENSG00000242430,0
ENSG00000242431,0
ENSG00000242435,0
ENSG00000242436,0
ENSG00000242439,0
ENSG00000242440,1
ENSG00000242441,0
ENSG00000242444,0
ENSG00000242445,25
ENSG00000242456,1
ENSG00000242457,9
ENSG00000242461,0
ENSG00000242463,0
ENSG00000242472,0
ENSG00000242473,0
ENSG00000242474,9
ENSG00000242477,18
ENSG00000242479,0
ENSG00000242482,0
ENSG00000242483,0
ENSG00000242485,2581
ENSG00000242486,0
ENSG00000242488,0
ENSG00000242493,0
ENSG00000242498,1189
ENSG00000242507,0
ENSG00000242509,0
ENSG00000242510,0
ENSG00000242512,0
ENSG00000242515,0
ENSG00000242516,38
ENSG00000242520,0
ENSG00000242522,0
ENSG00000242524,0
ENSG00000242525,0
ENSG00000242527,1
ENSG00000242529,0
ENSG00000242531,0
ENSG00000242534,0
ENSG00000242536,0
ENSG00000242537,0
ENSG00000242539,0
ENSG00000242540,1
ENSG00000242545,0
ENSG00000242547,0
ENSG00000242550,21
ENSG00000242551,4
ENSG00000242552,0
ENSG00000242553,15
ENSG00000242559,3
ENSG00000242560,0
ENSG00000242561,0
ENSG00000242562,0
ENSG00000242565,0
ENSG00000242568,0
ENSG00000242571,5
ENSG00000242573,0
ENSG00000242574,1114
ENSG00000242575,2
ENSG00000242578,1
ENSG00000242580,0
ENSG00000242583,0
ENSG00000242586,0
ENSG00000242588,85
ENSG00000242590,0
ENSG00000242593,0
ENSG00000242595,3
ENSG00000242598,0
ENSG00000242599,0
ENSG00000242600,10
ENSG00000242602,1
ENSG00000242607,14
ENSG00000242608,0
ENSG00000242609,0
ENSG00000242610,0
ENSG00000242611,2
ENSG00000242612,1035
ENSG00000242613,0
ENSG00000242614,0
ENSG00000242615,139
ENSG00000242616,844
ENSG00000242618,0
ENSG00000242622,42
ENSG00000242628,3
ENSG00000242631,1
ENSG00000242634,0
ENSG00000242635,0
ENSG00000242636,1
ENSG00000242638,0
ENSG00000242640,0
ENSG00000242641,0
ENSG00000242650,0
ENSG00000242651,3
ENSG00000242653,0
ENSG00000242654,0
ENSG00000242657,0
ENSG00000242659,9
ENSG00000242660,2
ENSG00000242661,2
ENSG00000242667,3
ENSG00000242668,0
ENSG00000242670,0
ENSG00000242671,0
ENSG00000242673,0
ENSG00000242675,0
ENSG00000242683,1
ENSG00000242686,3
ENSG00000242687,276
ENSG00000242688,0
ENSG00000242689,20
ENSG00000242692,3
ENSG00000242696,0
ENSG00000242697,10
ENSG00000242699,0
ENSG00000242703,0
ENSG00000242705,0
ENSG00000242706,1
ENSG00000242707,0
ENSG00000242709,0
ENSG00000242715,57
ENSG00000242719,1
ENSG00000242727,0
ENSG00000242728,0
ENSG00000242729,0
ENSG00000242731,1
ENSG00000242732,288
ENSG00000242735,0
ENSG00000242736,0
ENSG00000242737,3
ENSG00000242741,1
ENSG00000242747,3
ENSG00000242748,1
ENSG00000242752,0
ENSG00000242753,0
ENSG00000242756,3
ENSG00000242757,0
ENSG00000242759,44
ENSG00000242764,0
ENSG00000242766,0
ENSG00000242767,2
ENSG00000242768,0
ENSG00000242769,0
ENSG00000242770,0
ENSG00000242771,0
ENSG00000242775,0
ENSG00000242779,364
ENSG00000242781,0
ENSG00000242790,0
ENSG00000242791,3
ENSG00000242793,0
ENSG00000242794,0
ENSG00000242795,0
ENSG00000242797,2
ENSG00000242798,6
ENSG00000242802,1349
ENSG00000242807,0
ENSG00000242808,38
ENSG00000242810,0
ENSG00000242811,0
ENSG00000242814,18
ENSG00000242816,0
ENSG00000242818,0
ENSG00000242828,0
ENSG00000242829,0
ENSG00000242834,0
ENSG00000242836,0
ENSG00000242837,7
ENSG00000242841,3
ENSG00000242849,1
ENSG00000242850,0
ENSG00000242852,38
ENSG00000242853,3
ENSG00000242854,0
ENSG00000242855,0
ENSG00000242856,0
ENSG00000242858,17
ENSG00000242860,0
ENSG00000242861,269
ENSG00000242863,0
ENSG00000242865,0
ENSG00000242866,37
ENSG00000242875,0
ENSG00000242876,0
ENSG00000242879,0
ENSG00000242880,3
ENSG00000242882,0
ENSG00000242887,2
ENSG00000242888,0
ENSG00000242889,0
ENSG00000242893,0
ENSG00000242894,0
ENSG00000242899,1
ENSG00000242902,0
ENSG00000242908,13
ENSG00000242911,0
ENSG00000242912,0
ENSG00000242915,0
ENSG00000242922,0
ENSG00000242924,0
ENSG00000242925,0
ENSG00000242928,0
ENSG00000242931,0
ENSG00000242936,0
ENSG00000242941,8
ENSG00000242943,0
ENSG00000242945,0
ENSG00000242948,0
ENSG00000242950,20
ENSG00000242951,11
ENSG00000242952,10
ENSG00000242953,1
ENSG00000242958,0
ENSG00000242960,61
ENSG00000242963,0
ENSG00000242968,2
ENSG00000242970,6
ENSG00000242971,0
ENSG00000242973,0
ENSG00000242976,1
ENSG00000242978,0
ENSG00000242979,0
ENSG00000242983,0
ENSG00000242985,0
ENSG00000242986,0
ENSG00000242989,0
ENSG00000242990,3
ENSG00000242991,0
ENSG00000242992,11
ENSG00000242993,0
ENSG00000242995,0
ENSG00000242998,0
ENSG00000242999,3
ENSG00000243004,43
ENSG00000243005,0
ENSG00000243007,1
ENSG00000243008,1
ENSG00000243011,0
ENSG00000243012,0
ENSG00000243014,0
ENSG00000243015,0
ENSG00000243016,0
ENSG00000243018,4
ENSG00000243020,0
ENSG00000243022,0
ENSG00000243023,1
ENSG00000243024,9
ENSG00000243025,4
ENSG00000243027,0
ENSG00000243029,1
ENSG00000243033,0
ENSG00000243035,0
ENSG00000243038,0
ENSG00000243040,0
ENSG00000243044,0
ENSG00000243048,0
ENSG00000243049,2
ENSG00000243050,0
ENSG00000243051,2
ENSG00000243053,0
ENSG00000243055,4
ENSG00000243056,173
ENSG00000243058,2
ENSG00000243059,0
ENSG00000243062,0
ENSG00000243063,6
ENSG00000243064,662
ENSG00000243066,0
ENSG00000243069,264
ENSG00000243071,13
ENSG00000243072,0
ENSG00000243073,0
ENSG00000243075,0
ENSG00000243081,0
ENSG00000243083,12
ENSG00000243085,0
ENSG00000243089,0
ENSG00000243094,4
ENSG00000243095,7
ENSG00000243099,3
ENSG00000243101,0
ENSG00000243103,1
ENSG00000243104,0
ENSG00000243107,5
ENSG00000243113,0
ENSG00000243115,0
ENSG00000243116,0
ENSG00000243122,1
ENSG00000243124,0
ENSG00000243125,0
ENSG00000243129,1
ENSG00000243130,0
ENSG00000243135,0
ENSG00000243136,0
ENSG00000243137,412
ENSG00000243141,2
ENSG00000243144,0
ENSG00000243147,1614
ENSG00000243149,0
ENSG00000243150,0
ENSG00000243154,0
ENSG00000243155,56
ENSG00000243156,220
ENSG00000243160,2
ENSG00000243164,0
ENSG00000243165,0
ENSG00000243167,2
ENSG00000243171,0
ENSG00000243173,0
ENSG00000243175,0
ENSG00000243176,9
ENSG00000243179,0
ENSG00000243181,17
ENSG00000243187,0
ENSG00000243188,0
ENSG00000243193,6
ENSG00000243195,0
ENSG00000243197,0
ENSG00000243199,228
ENSG00000243207,0
ENSG00000243220,0
ENSG00000243224,18
ENSG00000243225,0
ENSG00000243227,0
ENSG00000243230,1
ENSG00000243232,138
ENSG00000243234,1
ENSG00000243236,0
ENSG00000243238,5
ENSG00000243243,3
ENSG00000243244,501
ENSG00000243250,2
ENSG00000243251,0
ENSG00000243254,0
ENSG00000243256,3
ENSG00000243257,4
ENSG00000243260,3
ENSG00000243264,7
ENSG00000243265,0
ENSG00000243267,0
ENSG00000243273,0
ENSG00000243274,0
ENSG00000243276,0
ENSG00000243279,5011
ENSG00000243280,2
ENSG00000243284,19
ENSG00000243287,0
ENSG00000243289,1
ENSG00000243290,7
ENSG00000243295,0
ENSG00000243296,0
ENSG00000243297,4
ENSG00000243300,6
ENSG00000243302,252
ENSG00000243303,0
ENSG00000243304,22
ENSG00000243305,0
ENSG00000243307,0
ENSG00000243312,1
ENSG00000243313,1
ENSG00000243314,0
ENSG00000243316,0
ENSG00000243317,3947
ENSG00000243319,3
ENSG00000243321,4
ENSG00000243323,19
ENSG00000243328,0
ENSG00000243333,0
ENSG00000243335,1543
ENSG00000243338,0
ENSG00000243339,8
ENSG00000243345,1
ENSG00000243346,0
ENSG00000243347,0
ENSG00000243349,2
ENSG00000243350,88
ENSG00000243352,0
ENSG00000243353,0
ENSG00000243355,0
ENSG00000243359,0
ENSG00000243364,392
ENSG00000243365,0
ENSG00000243366,0
ENSG00000243368,21
ENSG00000243370,1
ENSG00000243373,0
ENSG00000243374,0
ENSG00000243378,0
ENSG00000243383,0
ENSG00000243384,1
ENSG00000243385,0
ENSG00000243388,3
ENSG00000243389,26
ENSG00000243396,1
ENSG00000243398,0
ENSG00000243402,1
ENSG00000243403,5
ENSG00000243404,1
ENSG00000243406,51
ENSG00000243410,0
ENSG00000243414,15
ENSG00000243415,6
ENSG00000243417,6
ENSG00000243420,0
ENSG00000243422,5
ENSG00000243423,0
ENSG00000243424,0
ENSG00000243426,0
ENSG00000243429,6
ENSG00000243431,33
ENSG00000243433,2
ENSG00000243437,0
